bin,bin_order,bin_label_en,bin_label_es,side,horizon,spec,group_order,group_label_en,group_label_es,estimate,se,p,pct,ci_low,ci_high,stars
10_15,2,10–15 °C,10–15 °C,cold,27,20_40,3,20–40,20–40,-0.142979,0.0107596,2.7e-40,-14.2979,-16.4068,-12.189,***
10_15,2,10–15 °C,10–15 °C,cold,27,40_60,4,40–60,40–60,-0.128589,0.0135781,2.79e-21,-12.8589,-15.5202,-10.1975,***
10_15,2,10–15 °C,10–15 °C,cold,27,60_80,5,60–80,60–80,-0.0629468,0.0156618,5.84e-5,-6.29468,-9.3644,-3.22496,***
10_15,2,10–15 °C,10–15 °C,cold,27,80_130,6,80+,80+,-0.0525165,0.0242396,0.0303,-5.25165,-10.0026,-0.500682,**
10_15,2,10–15 °C,10–15 °C,cold,28,0_12,1,0–12,0–12,-0.0516487,0.0153332,7.56e-4,-5.16487,-8.17018,-2.15955,***
10_15,2,10–15 °C,10–15 °C,cold,28,12_20,2,12–20,12–20,-0.187242,0.0140778,2.3e-40,-18.7242,-21.4834,-15.965,***
10_15,2,10–15 °C,10–15 °C,cold,28,20_40,3,20–40,20–40,-0.146121,0.0118039,3.3899999999999995e-35,-14.6121,-16.9256,-12.2985,***
10_15,2,10–15 °C,10–15 °C,cold,28,40_60,4,40–60,40–60,-0.129952,0.0135131,6.79e-22,-12.9952,-15.6438,-10.3466,***
10_15,2,10–15 °C,10–15 °C,cold,28,60_80,5,60–80,60–80,-0.0596212,0.0161713,2.27e-4,-5.96212,-9.13169,-2.79255,***
10_15,2,10–15 °C,10–15 °C,cold,28,80_130,6,80+,80+,-0.0584448,0.0239272,0.0146,-5.84448,-10.5342,-1.15475,**
10_15,2,10–15 °C,10–15 °C,cold,29,0_12,1,0–12,0–12,-0.0483268,0.0152428,0.00152,-4.83268,-7.82027,-1.84509,***
10_15,2,10–15 °C,10–15 °C,cold,29,12_20,2,12–20,12–20,-0.19553,0.0128744,4.279999999999999e-52,-19.553,-22.0764,-17.0296,***
10_15,2,10–15 °C,10–15 °C,cold,29,20_40,3,20–40,20–40,-0.152923,0.0111779,1.3199999999999999e-42,-15.2923,-17.4832,-13.1014,***
10_15,2,10–15 °C,10–15 °C,cold,29,40_60,4,40–60,40–60,-0.132738,0.0135975,1.6400000000000001e-22,-13.2738,-15.9389,-10.6087,***
10_15,2,10–15 °C,10–15 °C,cold,29,60_80,5,60–80,60–80,-0.0623324,0.016116,1.1e-4,-6.23324,-9.39199,-3.0745,***
10_15,2,10–15 °C,10–15 °C,cold,29,80_130,6,80+,80+,-0.05551,0.0232409,0.0169,-5.551,-10.1062,-0.995788,**
10_15,2,10–15 °C,10–15 °C,cold,30,0_12,1,0–12,0–12,-0.0466255,0.0159195,0.0034,-4.66255,-7.78278,-1.54232,***
10_15,2,10–15 °C,10–15 °C,cold,30,12_20,2,12–20,12–20,-0.192463,0.0137324,1.26e-44,-19.2463,-21.9378,-16.5547,***
10_15,2,10–15 °C,10–15 °C,cold,30,20_40,3,20–40,20–40,-0.147841,0.0117383,2.26e-36,-14.7841,-17.0848,-12.4834,***
10_15,2,10–15 °C,10–15 °C,cold,30,40_60,4,40–60,40–60,-0.131184,0.0137713,1.6400000000000002e-21,-13.1184,-15.8176,-10.4192,***
10_15,2,10–15 °C,10–15 °C,cold,30,60_80,5,60–80,60–80,-0.0562599,0.0167411,7.78e-4,-5.62599,-8.90724,-2.34473,***
10_15,2,10–15 °C,10–15 °C,cold,30,80_130,6,80+,80+,-0.0509487,0.023983,0.0336,-5.09487,-9.79553,-0.394204,**
15_20,3,15–20 °C,15–20 °C,cold,0,0_12,1,0–12,0–12,-0.0324405,0.00229235,1.8199999999999998e-45,-3.24405,-3.69335,-2.79474,***
15_20,3,15–20 °C,15–20 °C,cold,0,12_20,2,12–20,12–20,-0.0315111,0.00201743,5.369999999999999e-55,-3.15111,-3.54652,-2.75569,***
15_20,3,15–20 °C,15–20 °C,cold,0,20_40,3,20–40,20–40,-0.0250176,0.0017436,1.09e-46,-2.50176,-2.8435,-2.16001,***
15_20,3,15–20 °C,15–20 °C,cold,0,40_60,4,40–60,40–60,-0.0247431,0.0023828,2.93e-25,-2.47431,-2.94134,-2.00728,***
15_20,3,15–20 °C,15–20 °C,cold,0,60_80,5,60–80,60–80,-0.0182386,0.00286907,2.06e-10,-1.82386,-2.3862,-1.26152,***
15_20,3,15–20 °C,15–20 °C,cold,0,80_130,6,80+,80+,-0.0171563,0.00473975,2.95e-4,-1.71563,-2.64462,-0.786642,***
15_20,3,15–20 °C,15–20 °C,cold,1,0_12,1,0–12,0–12,-0.0404438,0.0024618,1.19e-60,-4.04438,-4.52689,-3.56187,***
15_20,3,15–20 °C,15–20 °C,cold,1,12_20,2,12–20,12–20,-0.0396334,0.00257254,1.4799999999999999e-53,-3.96334,-4.46755,-3.45912,***
15_20,3,15–20 °C,15–20 °C,cold,1,20_40,3,20–40,20–40,-0.0319188,0.00207441,2e-53,-3.19188,-3.59846,-2.78529,***
15_20,3,15–20 °C,15–20 °C,cold,1,40_60,4,40–60,40–60,-0.0312695,0.00256013,2.62e-34,-3.12695,-3.62873,-2.62516,***
15_20,3,15–20 °C,15–20 °C,cold,1,60_80,5,60–80,60–80,-0.0158665,0.00312582,3.86e-7,-1.58665,-2.19931,-0.973988,***
15_20,3,15–20 °C,15–20 °C,cold,1,80_130,6,80+,80+,-0.017475,0.00494453,4.09e-4,-1.7475,-2.71663,-0.778375,***
15_20,3,15–20 °C,15–20 °C,cold,2,0_12,1,0–12,0–12,-0.0378988,0.00333667,6.749999999999999e-30,-3.78988,-4.44387,-3.13589,***
15_20,3,15–20 °C,15–20 °C,cold,2,12_20,2,12–20,12–20,-0.0409603,0.00266081,1.8e-53,-4.09603,-4.61755,-3.57451,***
15_20,3,15–20 °C,15–20 °C,cold,2,20_40,3,20–40,20–40,-0.0331607,0.00228704,1.22e-47,-3.31607,-3.76433,-2.86781,***
15_20,3,15–20 °C,15–20 °C,cold,2,40_60,4,40–60,40–60,-0.0336994,0.00294332,2.3699999999999997e-30,-3.36994,-3.94683,-2.79305,***
15_20,3,15–20 °C,15–20 °C,cold,2,60_80,5,60–80,60–80,-0.0154534,0.00366446,2.47e-5,-1.54534,-2.26357,-0.827105,***
15_20,3,15–20 °C,15–20 °C,cold,2,80_130,6,80+,80+,-0.0195986,0.00581707,7.54e-4,-1.95986,-3.1,-0.819709,***
15_20,3,15–20 °C,15–20 °C,cold,3,0_12,1,0–12,0–12,-0.0353599,0.00393071,2.35e-19,-3.53599,-4.30641,-2.76557,***
15_20,3,15–20 °C,15–20 °C,cold,3,12_20,2,12–20,12–20,-0.0455155,0.002994,3.42e-52,-4.55155,-5.13837,-3.96472,***
15_20,3,15–20 °C,15–20 °C,cold,3,20_40,3,20–40,20–40,-0.0397003,0.00271638,2.25e-48,-3.97003,-4.50244,-3.43762,***
15_20,3,15–20 °C,15–20 °C,cold,3,40_60,4,40–60,40–60,-0.034086,0.00323103,5.1000000000000005e-26,-3.4086,-4.04188,-2.77531,***
15_20,3,15–20 °C,15–20 °C,cold,3,60_80,5,60–80,60–80,-0.0141413,0.00383696,2.28e-4,-1.41413,-2.16617,-0.662087,***
15_20,3,15–20 °C,15–20 °C,cold,3,80_130,6,80+,80+,-0.020305,0.00678961,0.00278,-2.0305,-3.36126,-0.699733,***
15_20,3,15–20 °C,15–20 °C,cold,4,0_12,1,0–12,0–12,-0.0387001,0.00548236,1.68e-12,-3.87001,-4.94455,-2.79547,***
15_20,3,15–20 °C,15–20 °C,cold,4,12_20,2,12–20,12–20,-0.0490855,0.00382039,8.79e-38,-4.90855,-5.65735,-4.15976,***
15_20,3,15–20 °C,15–20 °C,cold,4,20_40,3,20–40,20–40,-0.0397924,0.00303216,2.42e-39,-3.97924,-4.57355,-3.38494,***
15_20,3,15–20 °C,15–20 °C,cold,4,40_60,4,40–60,40–60,-0.0360171,0.00361739,2.3599999999999998e-23,-3.60171,-4.31072,-2.89271,***
15_20,3,15–20 °C,15–20 °C,cold,4,60_80,5,60–80,60–80,-0.0150555,0.00371561,5.08e-5,-1.50555,-2.23381,-0.777289,***
15_20,3,15–20 °C,15–20 °C,cold,4,80_130,6,80+,80+,-0.0116226,0.00690278,0.0922,-1.16226,-2.5152,0.190685,*
15_20,3,15–20 °C,15–20 °C,cold,5,0_12,1,0–12,0–12,-0.0304528,0.0039061,6.38e-15,-3.04528,-3.81088,-2.27968,***
15_20,3,15–20 °C,15–20 °C,cold,5,12_20,2,12–20,12–20,-0.0477858,0.00366405,7.08e-39,-4.77858,-5.49674,-4.06043,***
15_20,3,15–20 °C,15–20 °C,cold,5,20_40,3,20–40,20–40,-0.0394546,0.00299714,1.41e-39,-3.94546,-4.5329,-3.35802,***
15_20,3,15–20 °C,15–20 °C,cold,5,40_60,4,40–60,40–60,-0.0353708,0.00370816,1.4500000000000002e-21,-3.53708,-4.26388,-2.81028,***
15_20,3,15–20 °C,15–20 °C,cold,5,60_80,5,60–80,60–80,-0.0111808,0.00400502,0.00524,-1.11808,-1.90306,-0.333094,***
15_20,3,15–20 °C,15–20 °C,cold,5,80_130,6,80+,80+,-0.00526892,0.00710841,0.459,-0.526892,-1.92014,0.866357,
15_20,3,15–20 °C,15–20 °C,cold,6,0_12,1,0–12,0–12,-0.0339471,0.00594965,1.16e-8,-3.39471,-4.56085,-2.22858,***
15_20,3,15–20 °C,15–20 °C,cold,6,12_20,2,12–20,12–20,-0.0499687,0.00414878,2.08e-33,-4.99687,-5.81003,-4.18371,***
15_20,3,15–20 °C,15–20 °C,cold,6,20_40,3,20–40,20–40,-0.0416787,0.00360925,7.579999999999999e-31,-4.16787,-4.87528,-3.46046,***
15_20,3,15–20 °C,15–20 °C,cold,6,40_60,4,40–60,40–60,-0.0340568,0.00402934,2.86e-17,-3.40568,-4.19544,-2.61593,***
15_20,3,15–20 °C,15–20 °C,cold,6,60_80,5,60–80,60–80,-0.00747284,0.00406369,0.0659,-0.747284,-1.54377,0.0491999,*
15_20,3,15–20 °C,15–20 °C,cold,6,80_130,6,80+,80+,-0.00720883,0.00795969,0.365,-0.720883,-2.28098,0.839217,
15_20,3,15–20 °C,15–20 °C,cold,7,0_12,1,0–12,0–12,-0.0267045,0.00565256,2.31e-6,-2.67045,-3.77836,-1.56255,***
15_20,3,15–20 °C,15–20 °C,cold,7,12_20,2,12–20,12–20,-0.0545894,0.00448794,4.8599999999999995e-34,-5.45894,-6.33858,-4.57931,***
15_20,3,15–20 °C,15–20 °C,cold,7,20_40,3,20–40,20–40,-0.0423693,0.00389382,1.4200000000000001e-27,-4.23693,-5.00012,-3.47374,***
15_20,3,15–20 °C,15–20 °C,cold,7,40_60,4,40–60,40–60,-0.034801,0.00409767,2.02e-17,-3.4801,-4.28324,-2.67696,***
15_20,3,15–20 °C,15–20 °C,cold,7,60_80,5,60–80,60–80,-0.00567014,0.00442095,0.2,-0.567014,-1.43352,0.299492,
15_20,3,15–20 °C,15–20 °C,cold,7,80_130,6,80+,80+,-0.00926733,0.00800208,0.247,-0.926733,-2.49514,0.641674,
15_20,3,15–20 °C,15–20 °C,cold,8,0_12,1,0–12,0–12,-0.02301,0.00536686,1.81e-5,-2.301,-3.3529,-1.24909,***
15_20,3,15–20 °C,15–20 °C,cold,8,12_20,2,12–20,12–20,-0.0548836,0.00449871,3.11e-34,-5.48836,-6.37011,-4.60661,***
15_20,3,15–20 °C,15–20 °C,cold,8,20_40,3,20–40,20–40,-0.041686,0.00390001,1.15e-26,-4.1686,-4.933,-3.4042,***
15_20,3,15–20 °C,15–20 °C,cold,8,40_60,4,40–60,40–60,-0.0358664,0.00461101,7.34e-15,-3.58664,-4.4904,-2.68288,***
15_20,3,15–20 °C,15–20 °C,cold,8,60_80,5,60–80,60–80,-0.00231616,0.00519006,0.655,-0.231616,-1.24887,0.785635,
15_20,3,15–20 °C,15–20 °C,cold,8,80_130,6,80+,80+,-0.00404131,0.00967867,0.676,-0.404131,-2.30115,1.49289,
15_20,3,15–20 °C,15–20 °C,cold,9,0_12,1,0–12,0–12,-0.0210795,0.00579173,2.73e-4,-2.10795,-3.24313,-0.972772,***
15_20,3,15–20 °C,15–20 °C,cold,9,12_20,2,12–20,12–20,-0.0559836,0.00488493,2.08e-30,-5.59836,-6.55581,-4.64092,***
15_20,3,15–20 °C,15–20 °C,cold,9,20_40,3,20–40,20–40,-0.0433258,0.00421981,9.9e-25,-4.33258,-5.15966,-3.5055,***
15_20,3,15–20 °C,15–20 °C,cold,9,40_60,4,40–60,40–60,-0.0382188,0.0048064,1.84e-15,-3.82188,-4.76393,-2.87982,***
15_20,3,15–20 °C,15–20 °C,cold,9,60_80,5,60–80,60–80,-0.0076138,0.00539533,0.158,-0.76138,-1.81887,0.296105,
15_20,3,15–20 °C,15–20 °C,cold,9,80_130,6,80+,80+,-0.00406329,0.00983647,0.68,-0.406329,-2.33428,1.52162,
15_20,3,15–20 °C,15–20 °C,cold,10,0_12,1,0–12,0–12,-0.0147578,0.00595884,0.0133,-1.47578,-2.64371,-0.307846,**
15_20,3,15–20 °C,15–20 °C,cold,10,12_20,2,12–20,12–20,-0.0556698,0.00532678,1.45e-25,-5.56698,-6.61103,-4.52293,***
15_20,3,15–20 °C,15–20 °C,cold,10,20_40,3,20–40,20–40,-0.041551,0.00457757,1.12e-19,-4.1551,-5.05231,-3.2579,***
15_20,3,15–20 °C,15–20 °C,cold,10,40_60,4,40–60,40–60,-0.0312523,0.00520302,1.89e-9,-3.12523,-4.14502,-2.10544,***
15_20,3,15–20 °C,15–20 °C,cold,10,60_80,5,60–80,60–80,-0.00328053,0.0058029,0.572,-0.328053,-1.46542,0.809315,
15_20,3,15–20 °C,15–20 °C,cold,10,80_130,6,80+,80+,7.54454e-4,0.010273,0.941,0.0754454,-1.93806,2.08895,
15_20,3,15–20 °C,15–20 °C,cold,11,0_12,1,0–12,0–12,-0.00900583,0.00617187,0.145,-0.900583,-2.11027,0.309103,
15_20,3,15–20 °C,15–20 °C,cold,11,12_20,2,12–20,12–20,-0.0542565,0.00554443,1.3e-22,-5.42565,-6.51236,-4.33894,***
15_20,3,15–20 °C,15–20 °C,cold,11,20_40,3,20–40,20–40,-0.0406464,0.00466364,2.89e-18,-4.06464,-4.97871,-3.15056,***
15_20,3,15–20 °C,15–20 °C,cold,11,40_60,4,40–60,40–60,-0.0328254,0.00550936,2.55e-9,-3.28254,-4.36237,-2.2027,***
15_20,3,15–20 °C,15–20 °C,cold,11,60_80,5,60–80,60–80,-0.0029009,0.00565559,0.608,-0.29009,-1.39859,0.818405,
15_20,3,15–20 °C,15–20 °C,cold,11,80_130,6,80+,80+,-0.00224543,0.010702,0.834,-0.224543,-2.32214,1.87305,
15_20,3,15–20 °C,15–20 °C,cold,12,0_12,1,0–12,0–12,-0.00275326,0.0059655,0.644,-0.275326,-1.44456,0.893911,
15_20,3,15–20 °C,15–20 °C,cold,12,12_20,2,12–20,12–20,-0.0529566,0.00563238,5.34e-21,-5.29566,-6.39961,-4.19171,***
15_20,3,15–20 °C,15–20 °C,cold,12,20_40,3,20–40,20–40,-0.0388737,0.00475775,3.07e-16,-3.88737,-4.81989,-2.95485,***
15_20,3,15–20 °C,15–20 °C,cold,12,40_60,4,40–60,40–60,-0.0307229,0.00567417,6.15e-8,-3.07229,-4.18443,-1.96015,***
15_20,3,15–20 °C,15–20 °C,cold,12,60_80,5,60–80,60–80,-0.00186856,0.00603814,0.757,-0.186856,-1.37033,0.996621,
15_20,3,15–20 °C,15–20 °C,cold,12,80_130,6,80+,80+,0.00220091,0.0114519,0.848,0.220091,-2.02448,2.46466,
15_20,3,15–20 °C,15–20 °C,cold,13,0_12,1,0–12,0–12,-0.00427791,0.00721997,0.554,-0.427791,-1.84291,0.987323,
15_20,3,15–20 °C,15–20 °C,cold,13,12_20,2,12–20,12–20,-0.0564743,0.00610311,2.18e-20,-5.64743,-6.84364,-4.45122,***
15_20,3,15–20 °C,15–20 °C,cold,13,20_40,3,20–40,20–40,-0.0431582,0.00512182,3.57e-17,-4.31582,-5.3197,-3.31195,***
15_20,3,15–20 °C,15–20 °C,cold,13,40_60,4,40–60,40–60,-0.0321854,0.00630557,3.32e-7,-3.21854,-4.45444,-1.98265,***
15_20,3,15–20 °C,15–20 °C,cold,13,60_80,5,60–80,60–80,-0.00271091,0.00654479,0.679,-0.271091,-1.55387,1.01169,
15_20,3,15–20 °C,15–20 °C,cold,13,80_130,6,80+,80+,0.00370482,0.0118432,0.754,0.370482,-1.95078,2.69174,
15_20,3,15–20 °C,15–20 °C,cold,14,0_12,1,0–12,0–12,-0.00891913,0.00828591,0.282,-0.891913,-2.51595,0.732125,
15_20,3,15–20 °C,15–20 °C,cold,14,12_20,2,12–20,12–20,-0.060917,0.00691612,1.27e-18,-6.0917,-7.44726,-4.73614,***
15_20,3,15–20 °C,15–20 °C,cold,14,20_40,3,20–40,20–40,-0.0457777,0.0057305,1.37e-15,-4.57777,-5.70095,-3.45459,***
15_20,3,15–20 °C,15–20 °C,cold,14,40_60,4,40–60,40–60,-0.0399122,0.00660198,1.49e-9,-3.99122,-5.28521,-2.69723,***
15_20,3,15–20 °C,15–20 °C,cold,14,60_80,5,60–80,60–80,-0.00804102,0.00628164,0.201,-0.804102,-2.0353,0.4271,
15_20,3,15–20 °C,15–20 °C,cold,14,80_130,6,80+,80+,-0.00190305,0.0122372,0.876,-0.190305,-2.5888,2.20819,
15_20,3,15–20 °C,15–20 °C,cold,15,0_12,1,0–12,0–12,-0.00796029,0.00744488,0.285,-0.796029,-2.25522,0.663167,
15_20,3,15–20 °C,15–20 °C,cold,15,12_20,2,12–20,12–20,-0.0643993,0.00655314,8.589999999999999e-23,-6.43993,-7.72435,-5.15552,***
15_20,3,15–20 °C,15–20 °C,cold,15,20_40,3,20–40,20–40,-0.0466203,0.00533222,2.27e-18,-4.66203,-5.70714,-3.61691,***
15_20,3,15–20 °C,15–20 °C,cold,15,40_60,4,40–60,40–60,-0.0371875,0.0065519,1.38e-8,-3.71875,-5.00292,-2.43458,***
15_20,3,15–20 °C,15–20 °C,cold,15,60_80,5,60–80,60–80,-0.00603879,0.00651278,0.354,-0.603879,-1.88038,0.672626,
15_20,3,15–20 °C,15–20 °C,cold,15,80_130,6,80+,80+,-0.00522626,0.0126456,0.679,-0.522626,-3.00117,1.95592,
15_20,3,15–20 °C,15–20 °C,cold,16,0_12,1,0–12,0–12,-0.00805683,0.00765343,0.292,-0.805683,-2.30575,0.694389,
15_20,3,15–20 °C,15–20 °C,cold,16,12_20,2,12–20,12–20,-0.066812,0.0068065,9.619999999999999e-23,-6.6812,-8.01528,-5.34713,***
15_20,3,15–20 °C,15–20 °C,cold,16,20_40,3,20–40,20–40,-0.0480414,0.00565468,1.96e-17,-4.80414,-5.91246,-3.69582,***
15_20,3,15–20 °C,15–20 °C,cold,16,40_60,4,40–60,40–60,-0.0394666,0.00688246,9.79e-9,-3.94666,-5.29562,-2.59769,***
15_20,3,15–20 °C,15–20 °C,cold,16,60_80,5,60–80,60–80,-0.00602597,0.00742569,0.417,-0.602597,-2.05803,0.852837,
15_20,3,15–20 °C,15–20 °C,cold,16,80_130,6,80+,80+,-0.00429224,0.0130909,0.743,-0.429224,-2.99503,2.13659,
15_20,3,15–20 °C,15–20 °C,cold,17,0_12,1,0–12,0–12,-0.0051954,0.00797533,0.515,-0.51954,-2.0827,1.04363,
15_20,3,15–20 °C,15–20 °C,cold,17,12_20,2,12–20,12–20,-0.0671258,0.00693355,3.62e-22,-6.71258,-8.07156,-5.3536,***
15_20,3,15–20 °C,15–20 °C,cold,17,20_40,3,20–40,20–40,-0.0473362,0.00574117,1.65e-16,-4.73362,-5.85889,-3.60835,***
15_20,3,15–20 °C,15–20 °C,cold,17,40_60,4,40–60,40–60,-0.0375977,0.00708094,1.1e-7,-3.75977,-5.14763,-2.37191,***
15_20,3,15–20 °C,15–20 °C,cold,17,60_80,5,60–80,60–80,-0.0097485,0.00752444,0.195,-0.97485,-2.44964,0.49994,
15_20,3,15–20 °C,15–20 °C,cold,17,80_130,6,80+,80+,2.59139e-5,0.0135882,0.998,0.00259139,-2.6607,2.66588,
15_20,3,15–20 °C,15–20 °C,cold,18,0_12,1,0–12,0–12,-0.00350282,0.00808427,0.665,-0.350282,-1.9348,1.23424,
15_20,3,15–20 °C,15–20 °C,cold,18,12_20,2,12–20,12–20,-0.0707263,0.00699833,5.1899999999999996e-24,-7.07263,-8.4443,-5.70096,***
15_20,3,15–20 °C,15–20 °C,cold,18,20_40,3,20–40,20–40,-0.0513059,0.00558484,4.05e-20,-5.13059,-6.22522,-4.03597,***
15_20,3,15–20 °C,15–20 °C,cold,18,40_60,4,40–60,40–60,-0.0431381,0.00760798,1.43e-8,-4.31381,-5.80498,-2.82265,***
15_20,3,15–20 °C,15–20 °C,cold,18,60_80,5,60–80,60–80,-0.00826941,0.00825363,0.316,-0.826941,-2.44465,0.79077,
15_20,3,15–20 °C,15–20 °C,cold,18,80_130,6,80+,80+,-0.0069138,0.01402,0.622,-0.69138,-3.4393,2.05654,
15_20,3,15–20 °C,15–20 °C,cold,19,0_12,1,0–12,0–12,-0.00320241,0.0080308,0.69,-0.320241,-1.89428,1.2538,
15_20,3,15–20 °C,15–20 °C,cold,19,12_20,2,12–20,12–20,-0.0708484,0.00704579,8.7e-24,-7.08484,-8.46581,-5.70386,***
15_20,3,15–20 °C,15–20 °C,cold,19,20_40,3,20–40,20–40,-0.0507387,0.00591525,9.69e-18,-5.07387,-6.23326,-3.91448,***
15_20,3,15–20 °C,15–20 °C,cold,19,40_60,4,40–60,40–60,-0.0423383,0.00798822,1.16e-7,-4.23383,-5.79952,-2.66814,***
15_20,3,15–20 °C,15–20 °C,cold,19,60_80,5,60–80,60–80,-0.00701932,0.00789809,0.374,-0.701932,-2.24996,0.846094,
15_20,3,15–20 °C,15–20 °C,cold,19,80_130,6,80+,80+,-0.00305579,0.0142851,0.831,-0.305579,-3.10546,2.49431,
15_20,3,15–20 °C,15–20 °C,cold,20,0_12,1,0–12,0–12,-0.00210027,0.00833816,0.801,-0.210027,-1.84431,1.42425,
15_20,3,15–20 °C,15–20 °C,cold,20,12_20,2,12–20,12–20,-0.0717104,0.00744099,5.57e-22,-7.17104,-8.62948,-5.71261,***
15_20,3,15–20 °C,15–20 °C,cold,20,20_40,3,20–40,20–40,-0.0524556,0.0061348,1.23e-17,-5.24556,-6.44798,-4.04314,***
15_20,3,15–20 °C,15–20 °C,cold,20,40_60,4,40–60,40–60,-0.0425124,0.00775842,4.27e-8,-4.25124,-5.77189,-2.73058,***
15_20,3,15–20 °C,15–20 °C,cold,20,60_80,5,60–80,60–80,-0.00835242,0.00867067,0.335,-0.835242,-2.53469,0.864209,
15_20,3,15–20 °C,15–20 °C,cold,20,80_130,6,80+,80+,-0.00709149,0.0150833,0.638,-0.709149,-3.66547,2.24717,
15_20,3,15–20 °C,15–20 °C,cold,21,0_12,1,0–12,0–12,-0.00235272,0.0085173,0.782,-0.235272,-1.90466,1.43412,
15_20,3,15–20 °C,15–20 °C,cold,21,12_20,2,12–20,12–20,-0.0728479,0.00757425,6.72e-22,-7.28479,-8.76935,-5.80024,***
15_20,3,15–20 °C,15–20 °C,cold,21,20_40,3,20–40,20–40,-0.0556253,0.00632961,1.52e-18,-5.56253,-6.80313,-4.32193,***
15_20,3,15–20 °C,15–20 °C,cold,21,40_60,4,40–60,40–60,-0.0459274,0.00866058,1.14e-7,-4.59274,-6.29022,-2.89527,***
15_20,3,15–20 °C,15–20 °C,cold,21,60_80,5,60–80,60–80,-0.0126726,0.00856475,0.139,-1.26726,-2.94595,0.411429,
15_20,3,15–20 °C,15–20 °C,cold,21,80_130,6,80+,80+,-0.0139205,0.0154815,0.369,-1.39205,-4.42642,1.64232,
15_20,3,15–20 °C,15–20 °C,cold,22,0_12,1,0–12,0–12,-0.00366724,0.00865488,0.672,-0.366724,-2.06308,1.32963,
15_20,3,15–20 °C,15–20 °C,cold,22,12_20,2,12–20,12–20,-0.0772215,0.00779055,3.6799999999999996e-23,-7.72215,-9.2491,-6.1952,***
15_20,3,15–20 °C,15–20 °C,cold,22,20_40,3,20–40,20–40,-0.0573047,0.0063944,3.2e-19,-5.73047,-6.98377,-4.47716,***
15_20,3,15–20 °C,15–20 °C,cold,22,40_60,4,40–60,40–60,-0.0491607,0.0083633,4.15e-9,-4.91607,-6.55528,-3.27687,***
15_20,3,15–20 °C,15–20 °C,cold,22,60_80,5,60–80,60–80,-0.0136526,0.00889319,0.125,-1.36526,-3.10832,0.37781,
15_20,3,15–20 °C,15–20 °C,cold,22,80_130,6,80+,80+,-0.0115946,0.0153775,0.451,-1.15946,-4.17345,1.85452,
15_20,3,15–20 °C,15–20 °C,cold,23,0_12,1,0–12,0–12,-0.00653362,0.00881432,0.459,-0.653362,-2.38097,1.07424,
15_20,3,15–20 °C,15–20 °C,cold,23,12_20,2,12–20,12–20,-0.0777928,0.00800211,2.44e-22,-7.77928,-9.34769,-6.21086,***
15_20,3,15–20 °C,15–20 °C,cold,23,20_40,3,20–40,20–40,-0.0577127,0.00646137,4.18e-19,-5.77127,-7.0377,-4.50485,***
15_20,3,15–20 °C,15–20 °C,cold,23,40_60,4,40–60,40–60,-0.0482309,0.00799973,1.65e-9,-4.82309,-6.39103,-3.25514,***
15_20,3,15–20 °C,15–20 °C,cold,23,60_80,5,60–80,60–80,-0.0128704,0.00923561,0.163,-1.28704,-3.09722,0.523137,
15_20,3,15–20 °C,15–20 °C,cold,23,80_130,6,80+,80+,-0.0195264,0.0148972,0.19,-1.95264,-4.87249,0.967199,
15_20,3,15–20 °C,15–20 °C,cold,24,0_12,1,0–12,0–12,-0.00481517,0.00906503,0.595,-0.481517,-2.25826,1.29523,
15_20,3,15–20 °C,15–20 °C,cold,24,12_20,2,12–20,12–20,-0.0821163,0.00818141,1.0499999999999999e-23,-8.21163,-9.81518,-6.60807,***
15_20,3,15–20 °C,15–20 °C,cold,24,20_40,3,20–40,20–40,-0.06106,0.00674971,1.48e-19,-6.106,-7.42894,-4.78305,***
15_20,3,15–20 °C,15–20 °C,cold,24,40_60,4,40–60,40–60,-0.0546959,0.00825071,3.37e-11,-5.46959,-7.08672,-3.85245,***
15_20,3,15–20 °C,15–20 °C,cold,24,60_80,5,60–80,60–80,-0.0184279,0.00932171,0.0481,-1.84279,-3.66985,-0.0157388,**
15_20,3,15–20 °C,15–20 °C,cold,24,80_130,6,80+,80+,-0.0171994,0.0154288,0.265,-1.71994,-4.74398,1.30411,
15_20,3,15–20 °C,15–20 °C,cold,25,0_12,1,0–12,0–12,-0.00970071,0.00907414,0.285,-0.970071,-2.7486,0.808461,
15_20,3,15–20 °C,15–20 °C,cold,25,12_20,2,12–20,12–20,-0.0851425,0.00836489,2.47e-24,-8.51425,-10.1538,-6.87473,***
15_20,3,15–20 °C,15–20 °C,cold,25,20_40,3,20–40,20–40,-0.0614692,0.00687553,3.88e-19,-6.14692,-7.49453,-4.79932,***
15_20,3,15–20 °C,15–20 °C,cold,25,40_60,4,40–60,40–60,-0.0562207,0.00870578,1.06e-10,-5.62207,-7.3284,-3.91573,***
15_20,3,15–20 °C,15–20 °C,cold,25,60_80,5,60–80,60–80,-0.0179963,0.00937165,0.0548,-1.79963,-3.63648,0.0372078,*
15_20,3,15–20 °C,15–20 °C,cold,25,80_130,6,80+,80+,-0.0251638,0.0158434,0.112,-2.51638,-5.62169,0.588921,
15_20,3,15–20 °C,15–20 °C,cold,26,0_12,1,0–12,0–12,-0.0102971,0.00934622,0.271,-1.02971,-2.86157,0.802144,
15_20,3,15–20 °C,15–20 °C,cold,26,12_20,2,12–20,12–20,-0.0885195,0.00826279,8.84e-27,-8.85195,-10.4715,-7.23244,***
